10000 10000
1357 2431 4
1357 3221 8
1357 4313 8
1358 1656 5
1358 1721 6
1358 2184 7
1358 5354 3
1358 7670 5
1359 1558 3
1359 1799 1
1359 5701 7
1360 8677 5
1361 3129 10
1362 4393 6
1363 2733 10
1363 5625 7
1364 3284 3
1364 6713 3
1366 1893 7
1366 4950 3
1367 1746 5
1367 2930 5
1367 5281 5
1367 7056 8
1368 4388 5
1368 4907 7
1369 1564 9
1369 7599 1
1372 1406 4
1372 5000 9
1373 1970 5
1373 3525 8
1373 4300 1
1374 4590 4
1374 7122 1
1375 1421 1
1376 7483 4
1377 2656 9
1377 4885 2
1378 1387 1
1378 1423 6
1378 6736 9
1379 1916 9
1379 1967 7
1379 2616 1
1379 4010 6
1380 3490 10
1381 2353 8
1382 1769 9
1382 1998 3
1382 3412 7
1382 6123 2
1382 8245 10
1383 1781 7
1383 2233 9
1383 2708 1
1384 4731 8
1384 9444 3
1385 1533 2
1385 1566 1
1385 4259 6
1386 1433 8
1386 6612 6
1386 6761 1
1387 8256 5
1388 2906 6
1390 2988 6
1390 4072 4
1390 6742 6
1391 5543 2
1392 2604 3
1392 2757 3
1392 3302 1
1393 2498 6
1395 1851 1
1395 2015 3
1395 2224 9
1395 2724 9
1395 4882 4
1395 5978 7
1395 8936 1
1397 1419 5
1397 2031 8
1398 1474 7
1398 1496 1
1398 3870 9
1400 2414 2
1401 1703 10
1402 3953 7
1402 4039 990
1402 4699 6
1403 1800 1
1403 4403 3
1404 8657 9
1405 2277 10
1405 2697 1
1405 4077 3
1406 2575 2
1406 5802 6
1407 1593 6
1407 1670 5
1408 9707 9
1409 3523 3
1409 4178 10
1409 6789 9
1409 9943 2
1411 2263 7
1411 2719 8
1411 3668 7
1412 3151 10
1412 3806 3
1413 2807 6
1414 2180 2
1414 6385 6
1415 3991 3
1415 8645 3
1416 8983 7
1417 7923 9
1417 9075 10
1418 1918 2
1418 9373 7
1419 1463 4
1419 2119 9
1419 4600 4
1419 5291 1
1419 5669 1
1420 1536 7
1420 1773 6
1420 1849 4
1420 2317 2
1420 7061 5
1422 5234 1
1422 8159 3
1423 9128 9
1424 3952 4
1426 1987 2
1426 3654 4
1426 5833 8
1427 1792 4
1427 2797 1
1427 8038 2
1428 1926 4
1429 2478 6
1429 5520 2
1429 7186 3
1429 9719 6
1430 5581 4
1431 4819 3
1431 5657 3
1432 1626 10
1432 1679 9
1432 2029 4
1432 2430 10
1432 9137 7
1433 2142 1
1433 3026 5
1433 6325 5
1433 8481 8
1434 3139 10
1434 3425 5
1434 5838 9
1435 1859 1
1435 2093 7
1435 2342 7
1435 3769 9
1435 4682 7
1436 2102 5
1437 2007 5
1437 4467 5
1437 4596 10
1438 2234 10
1438 2763 8
1439 1960 8
1439 3281 3
1440 5396 2
1441 1697 1
1442 4406 3
1442 4963 2
1442 8019 9
1442 8511 2
1443 1508 4
1443 4261 7
1444 2115 10
1444 2313 2
1445 1737 1
1445 3775 7
1446 1652 9
1448 1962 10
1449 1623 1
1450 2584 3
1450 3410 7
1450 6374 9
1451 8904 10
1452 5699 3
1452 5964 2
1452 7399 2
1453 5918 8
1454 1948 5
1454 2304 7
1454 8951 10
1454 9018 10
1455 7176 8
1456 2052 4
1458 1957 2
1458 5623 10
1458 6276 3
1459 1684 5
1459 6331 1
1459 8177 9
1461 3401 8
1463 5524 6
1463 8286 6
1463 8294 4
1465 2024 2
1465 2518 4
1465 5764 2
1466 6622 10
1466 8980 10
1467 4452 4
1467 4922 5
1468 1529 3
1469 1810 8
1469 2858 4
1470 3313 6
1470 8906 8
1472 1649 3
1472 2329 8
1472 3044 7
1472 3788 9
1472 4983 1
1473 7467 3
1474 1554 8
1475 2609 1
1476 5977 2
1476 9468 3
1477 1700 1
1477 2514 6
1477 6267 5
1478 2904 9
1478 6249 6
1478 9916 3
1479 1933 3
1479 6727 8
1480 1801 2
1481 6117 2
1482 5460 2
1482 9267 7
1483 2767 3
1483 5236 5
1483 6892 9
1484 5167 2
1484 6610 7
1484 7506 10
1485 3087 8
1485 3384 5
1485 4678 4
1485 7484 10
1485 8901 7
1486 6192 1
1487 1640 6
1487 2148 6
1487 3103 3
1487 5199 1
1487 6340 10
1488 1991 9
1488 3457 9
1488 3787 2
1488 3811 4
1488 8348 5
1489 1818 10
1489 4695 1
1489 8575 9
1489 9036 6
1490 3826 7
1490 4654 5
1491 2073 6
1493 2561 2
1494 3796 7
1494 4451 2
1495 1663 7
1495 2231 8
1496 1525 5
1497 4134 1
1497 5308 10
1499 2160 1
1499 4779 7
1499 7932 2
1505 4015 8
1505 7146 3
1506 2913 6
1506 2994 3
1506 5921 6
1507 1878 6
1507 7068 2
1508 7966 9
1508 9176 8
1509 2823 7
1509 9358 5
1511 1820 8
1511 4075 8
1511 4301 5
1511 9130 4
1511 9842 6
1512 7136 5
1513 1812 9
1513 4521 3
1515 1633 10
1515 9332 2
1516 3287 9
1516 8560 3
1517 3854 2
1517 6199 8
1517 8873 10
1519 2335 8
1520 4019 7
1521 1675 2
1521 2667 8
1523 1687 10
1523 3158 4
1523 4572 3
1523 9370 9
1524 6310 1
1524 7587 10
1525 2316 8
1525 2393 7
1526 3237 7
1526 4783 2
1526 4790 1
1526 6061 10
1529 2288 1
1531 1839 10
1531 2101 2
1531 2166 2
1532 2050 7
1532 6744 4
1533 2215 6
1533 2355 2
1533 3108 7
1533 5037 5
1533 5680 4
1533 8308 5
1534 1869 2
1534 3678 9
1534 7085 1
1535 2132 9
1536 6090 2
1536 7846 8
1537 5842 7
1538 2579 8
1539 2751 1
1539 3264 6
1540 3514 10
1540 4129 5
1540 4170 8
1541 2480 3
1541 6751 5
1542 2081 10
1542 3424 9
1542 3841 9
1542 7852 1
1543 2373 2
1544 3538 7
1544 7568 8
1545 2027 4
1545 4111 2
1545 9679 10
1546 7201 9
1546 8402 3
1546 9066 10
1548 2077 1
1548 5980 6
1550 1665 5
1551 2382 10
1551 3688 2
1552 2199 1
1553 2220 5
1553 2759 3
1553 6779 1
1554 2372 8
1554 2962 3
1555 2058 10
1555 5864 3
1556 1906 1
1556 2323 2
1556 4244 4
1556 5196 1
1556 6237 2
1557 1562 9
1558 1937 8
1558 5178 9
1559 2411 4
1559 2474 8
1559 3710 10
1560 2221 3
1560 2434 4
1561 2187 9
1561 6358 10
1561 9125 5
1562 2758 10
1562 3149 7
1562 6526 8
1563 2451 6
1564 6158 10
1566 3954 2
1568 2470 10
1568 3800 5
1568 4797 5
1568 6364 7
1568 8461 5
1569 2292 7
1569 4001 6
1570 2212 5
1570 4810 1
1570 7634 5
1571 1842 1
1572 2131 5
1572 2219 10
1573 4247 7
1574 3496 4
1574 4773 4
1574 7981 5
1576 5222 4
1577 3233 4
1577 4123 2
1578 1968 1
1579 2076 10
1579 3483 6
1579 4348 7
1579 6113 10
1581 2747 2
1581 4428 4
1581 5664 2
1583 2046 5
1584 2079 1
1584 3337 5
1584 8258 4
1585 5087 9
1585 8977 4
1586 4648 4
1586 5201 6
1586 5823 9
1586 9393 9
1586 9818 10
1587 3052 8
1588 1634 4
1588 1808 7
1588 6462 7
1589 1864 10
1589 1867 8
1589 4117 2
1590 2564 3
1590 2625 2
1590 3247 6
1590 7316 1
1591 2527 1
1592 3694 9
1592 7919 7
1592 8168 1
1593 2471 2
1594 3659 9
1596 2090 1
1596 3776 6
1596 4858 9
1597 3104 5
1597 3766 3
1597 7164 7
1597 8979 3
1598 4552 4
1599 3217 6
1599 6308 2
1600 1879 10
1600 2134 4
1600 6190 3
1602 3190 3
1603 1997 4
1603 5584 9
1604 3813 5
1605 2098 2
1605 5646 10
1606 4577 6
1606 5563 5
1607 2841 7
1609 3120 10
1610 3656 7
1610 3746 6
1610 4371 8
1611 6926 1
1612 2818 8
1612 8758 7
1613 2819 5
1613 5850 4
1614 2853 3
1614 8043 9
1615 1895 9
1615 7263 5
1616 8595 5
1617 6547 5
1618 4222 5
1618 4436 1
1619 3729 7
1619 6261 9
1620 1802 6
1620 5682 8
1621 3574 9
1622 4813 6
1622 5078 9
1623 3368 1
1624 1978 7
1624 2960 6
1624 3444 8
1624 3533 5
1624 6038 5
1624 6787 5
1627 2241 7
1627 2809 9
1627 4068 4
1628 4488 2
1628 5634 8
1628 8795 8
1629 2172 4
1629 2395 7
1629 4133 1
1630 3450 9
1631 6948 1
1631 8777 4
1632 2281 3
1633 5926 5
1633 5987 1
1635 2141 2
1636 9311 10
1637 4216 4
1637 4291 9
1637 5301 4
1637 7844 10
1637 8436 10
1638 2538 10
1638 5673 8
1639 4285 1
1640 2318 1
1640 3004 5
1641 8296 10
1642 9940 2
1643 2517 1
1643 3001 9
1643 3317 4
1645 5549 2
1645 7064 7
1645 9959 1
1646 1777 8
1646 1857 10
1647 2186 2
1647 2603 6
1647 6523 2
1647 9545 5
1648 1658 9
1648 2195 6
1648 3339 4
1649 3358 1
1650 5372 6
1650 5512 4
1650 7141 3
1651 4702 3
1651 5103 5
1652 2955 10
1653 2435 7
1655 1668 8
1655 2305 3
1655 3869 10
1655 7762 9
1658 1718 2
1658 3930 5
1658 5958 3
1659 1863 6
1659 2035 8
1659 2143 2
1659 2157 2
1660 4047 1
1661 2839 4
1661 9527 4
1662 2611 1
1662 3083 9
1663 2799 5
1665 3109 6
1665 8129 1
1666 5434 9
1666 8542 1
1667 1809 2
1667 4800 1
1669 2334 9
1669 2415 5
1669 9992 5
1670 1688 1
1670 2397 1
1670 4417 6
1670 5018 5
1670 6067 3
1671 2769 1
1672 6698 9
1673 8571 6
1674 6939 6
1675 2121 8
1675 6852 7
1677 3225 7
1679 3413 5
1679 7449 2
1679 9354 10
1680 2503 4
1680 3957 8
1681 5153 8
1681 5459 1
1682 6229 2
1683 1768 6
1684 3049 7
1684 9919 7
1685 2725 6
1685 3959 1
1685 5337 5
1685 6316 4
1685 7378 6
1686 1966 6
1686 9950 9
1687 1853 1
1687 3658 8
1687 6381 1
1688 3388 1
1688 5509 3
1688 5641 9
1688 7633 5
1689 7911 2
1689 9067 9
1690 2489 1
1690 3484 4
1691 5045 3
1691 9255 4
1692 1732 8
1692 3041 7
1692 4775 8
1692 6265 10
1692 8114 4
1693 3075 7
1694 3744 9
1694 6070 4
1694 6196 10
1696 4334 10
1696 7078 7
1697 4893 8
1697 6846 4
1697 9307 2
1698 4201 8
1699 2163 4
1699 9804 3
1701 8469 7
1701 9821 2
1702 1898 10
1703 3231 8
1704 9787 3
1705 1756 7
1705 2453 2
1705 4276 3
1705 8169 1
1706 1924 4
1706 4684 6
1706 6444 5
1706 8246 2
1709 4163 1
1709 9479 8
1710 1713 2
1710 2622 1
1710 3248 1
1712 2002 7
1712 3722 8
1712 7153 7
1713 2341 10
1713 3007 7
1715 1716 9
1715 4564 10
1715 5038 8
1716 1907 4
1716 2974 7
1716 8870 2
1717 2028 4
1717 6246 1
1718 7383 10
1719 1724 6
1721 4351 9
1721 7448 4
1722 2248 8
1722 3967 7
1722 5225 2
1723 1927 5
1723 2118 5
1723 3110 6
1724 2030 5
1724 2156 10
1724 8339 9
1724 9921 3
1726 2362 6
1726 3615 2
1726 4245 3
1728 6847 5
1729 5020 5
1729 8292 7
1730 2266 6
1730 5053 1
1730 8229 2
1731 2276 7
1731 3767 5
1732 6895 2
1732 8321 8
1734 1762 9
1734 2380 1
1734 7894 5
1734 9093 10
1735 1980 5
1735 3328 9
1736 3255 10
1736 6118 4
1737 4948 9
1739 2495 10
1739 7512 10
1739 7916 9
1740 3812 9
1740 5897 6
1740 9982 1
1741 2598 9
1742 2060 1
1743 2367 5
1743 2368 5
1744 2468 4
1745 2110 6
1745 3906 8
1745 4988 6
1745 7016 2
1745 8438 10
1746 2951 8
1746 5745 3
1747 4883 7
1747 5293 6
1747 6353 3
1748 2351 9
1748 2467 8
1748 9758 1
1749 3743 7
1750 3360 10
1750 5969 9
1750 6167 6
1751 2359 4
1752 3579 4
1753 1858 10
1753 1885 4
1753 6774 2
1754 3137 7
1754 6884 9
1755 8827 3
1756 6280 3
1758 2519 7
1759 2597 2
1761 2780 6
1762 4788 8
1762 6836 4
1762 6864 2
1763 4366 6
1763 6075 4
1763 6406 1
1763 7733 9
1764 2911 4
1764 8275 6
1765 5352 6
1765 7006 10
1765 9335 7
1766 2553 8
1767 3441 7
1768 1815 3
1768 4856 1
1768 6187 2
1769 2706 3
1769 4924 3
1770 1861 7
1770 6045 2
1771 2713 6
1772 9508 9
1773 2721 10
1773 3867 8
1773 4527 5
1773 7286 5
1773 7553 8
1775 2668 2
1775 2781 8
1775 2924 5
1776 2439 8
1777 5907 6
1777 9767 10
1778 5334 4
1780 2871 4
1780 5032 9
1781 8184 9
1783 4139 5
1783 6670 6
1784 4759 8
1784 5405 10
1784 6284 2
1785 9613 8
1786 2876 4
1786 2910 5
1787 2970 10
1787 3211 2
1787 9914 1
1788 9629 7
1789 7501 5
1790 2054 1
1790 4886 3
1791 8046 10
1792 2282 2
1792 3023 2
1792 7394 5
1793 2036 4
1794 5252 8
1795 7298 3
1796 5482 6
1796 8406 4
1797 2556 6
1797 3037 3
1797 3732 7
1798 1822 3
1799 2284 9
1799 3797 4
1800 2749 8
1802 6424 3
1803 2072 4
1803 5629 8
1803 6701 1
1804 2327 10
1805 4321 10
1805 8649 5
1806 5592 9
1808 6560 7
1809 4389 4
1811 2287 2
1811 9933 5
1813 2931 9
1814 4545 7
1815 4591 10
1815 8215 5
1816 1986 2
1816 7230 4
1817 2674 5
1818 3772 10
1818 7858 5
1818 7914 6
1819 5463 7
1820 3173 8
1820 5497 4
1821 6752 4
1822 4027 2
1823 3463 5
1823 5194 1
1823 8342 10
1824 2496 10
1825 2539 7
1825 3005 6
1825 5741 5
1825 8182 2
1825 8527 3
1826 2670 5
1826 4091 10
1827 6979 7
1828 4637 9
1828 4737 3
1828 8383 8
1828 8764 3
1829 6654 1
1831 3055 4
1831 8578 2
1832 6026 10
1833 5796 4
1834 3723 6
1834 6534 8
1834 9609 10
1835 4967 10
1835 8958 3
1836 4850 6
1836 7705 3
1837 2683 3
1837 3232 9
1837 5151 2
1837 8522 10
1838 5431 4
1838 5868 2
1839 3359 5
1839 6464 3
1840 5107 10
1840 9891 9
1842 2729 3
1843 2038 9
1843 3643 2
1844 3130 7
1847 2258 7
1847 2377 8
1847 3750 7
1847 7226 10
1848 3115 9
1848 8678 1
1849 4971 10
1849 8179 3
1849 8990 4
1850 3809 4
1850 4426 5
1850 5266 1
1851 2709 9
1852 5179 2
1853 1909 5
1853 3916 4
1854 2440 7
1854 2950 9
1854 4670 1
1855 2993 3
1855 6963 1
1856 3166 2
1856 4215 5
1856 6185 10
1857 2888 9
1857 5667 3
1857 8848 8
1859 3257 10
1859 5054 5
1859 5454 2
1860 5813 9
1861 5200 6
1862 3128 4
1862 7127 6
1862 7626 2
1863 6660 7
1863 8219 7
1864 3815 1
1864 8217 10
1867 3259 9
1867 3455 6
1867 3592 3
1868 3153 4
1868 7547 4
1870 1955 2
1872 2337 3
1872 2369 3
1872 7767 1
1873 3021 5
1873 3844 5
1874 2386 7
1876 4795 3
1878 3409 6
1878 4566 6
1878 7675 4
1878 8766 4
1879 2908 3
1881 4354 9
1882 2113 2
1882 9367 6
1883 2019 8
1883 2577 6
1883 3048 2
1883 7611 10
1883 9374 8
1885 2145 9
1885 3285 1
1885 6530 7
1886 4241 9
1887 4811 5
1888 4498 1
1888 5756 2
1889 1982 4
1889 2566 3
1891 2176 9
1891 2562 10
1892 4911 9
1892 8524 4
1892 9458 8
1893 4920 8
1893 7434 9
1894 2158 3
1894 2410 8
1894 3146 8
1895 7608 2
1897 2483 6
1898 2047 7
1898 4653 6
1899 5970 1
1899 6198 3
1899 9611 5
1899 9848 5
1900 1940 2
1900 3323 6
1900 9747 6
1901 2084 5
1901 3324 10
1902 2207 5
1902 9812 3
1903 2462 5
1905 8148 4
1906 4490 10
1906 4929 6
1906 5916 2
1908 6913 5
1908 8426 1
1908 9608 2
1910 4516 4
1911 3251 4
1911 4449 8
1912 2666 8
1913 5238 5
1913 5294 4
1913 5473 7
1913 8639 2
1914 3054 3
1914 3131 9
1915 4297 1
1915 7124 8
1916 4558 3
1916 6179 9
1917 9244 9
1917 9277 7
1917 9722 3
1918 2190 6
1918 4387 6
1919 2820 9
1919 3488 8
1919 5698 3
1920 5055 8
1920 7541 6
1920 9320 2
1921 3733 6
1921 8394 10
1922 5626 6
1923 2954 1
1923 4912 6
1924 2301 2
1924 5453 2
1924 7708 3
1924 8326 6
1926 8888 1
1927 3540 5
1927 4064 2
1928 2173 2
1928 2613 8
1928 6029 7
1928 6264 8
1930 2055 7
1930 3397 5
1930 4402 4
1931 2909 3
1931 6436 9
1931 7572 8
1933 2737 8
1934 5660 6
1934 7661 6
1936 2128 3
1936 9355 6
1937 2756 9
1937 4728 4
1937 8918 8
1939 2740 3
1941 3029 9
1942 2479 5
1942 2765 9
1942 3224 2
1943 2252 6
1943 3256 3
1944 2469 5
1944 3771 4
1944 5762 7
1945 8262 3
1945 8924 1
1946 8494 2
1947 5761 2
1948 3314 4
1948 3763 2
1948 3896 4
1948 9009 8
1950 2600 10
1950 5675 7
1951 2085 4
1951 7873 6
1951 8778 8
1952 2394 8
1952 4182 9
1953 2298 8
1954 4846 3
1955 2472 2
1955 4223 2
1958 2446 4
1959 3976 10
1960 7359 2
1961 6814 3
1962 4056 5
1962 5322 7
1962 9408 1
1965 5273 9
1965 5912 1
1966 6512 1
1966 6616 5
1967 1973 6
1967 2371 1
1967 2630 4
1967 6502 2
1967 8378 1
1968 7768 7
1970 5464 8
1970 7869 2
1971 2422 8
1971 2901 5
1971 4127 1
1972 2056 10
1972 2363 4
1972 4769 10
1972 6820 3
1973 8738 8
1974 3373 6
1974 4186 2
1974 7612 9
1976 3601 9
1976 4746 6
1977 2070 1
1977 4829 2
1977 5006 8
1977 6092 2
1978 3159 3
1980 2169 10
1980 3646 2
1981 8404 3
1983 6935 7
1984 2264 4
1984 5232 5
1985 7817 8
1987 2109 6
1987 6757 5
1990 2512 5
1990 3901 5
1990 6496 3
1990 8209 3
1991 2179 1
1991 6726 1
1992 7015 9
1992 9381 6
1993 4724 1
1994 5043 5
1996 9003 1
1997 3176 2
1998 2074 2
1998 2936 8
1998 2940 1
1998 4567 7
1999 3050 9
2000 5720 5
2001 3411 5
2001 5100 1
2001 6821 8
2002 7851 6
2002 8193 8
2003 3964 7
2003 8393 3
2004 6156 7
2005 5624 8
2007 2092 9
2008 3714 9
2008 6756 2
2009 3152 7
2009 5444 8
2012 8115 9
2013 2348 3
2014 6959 7
2015 6443 2
2016 2197 4
2016 2291 4
2017 6165 3
2017 7945 8
2018 2309 1
2018 7360 3
2019 9698 9
2020 2208 10
2021 3200 7
2021 3602 3
2022 2138 3
2022 4194 5
2022 9985 2
2026 2300 5
2026 2832 3
2026 5605 7
2026 7388 2
2027 2203 7
2027 3485 2
2028 3486 5
2028 5456 10
2028 9166 9
2029 2265 2
2029 2463 1
2029 4741 6
2030 2620 6
2030 2677 4
2031 4616 3
2032 4183 8
2033 3477 1
2033 4826 6
2033 8544 10
2034 5620 8
2035 7528 9
2035 7667 9
2036 7940 1
2037 2696 4
2037 3310 8
2038 4312 3
2038 5587 9
2039 2191 6
2039 4237 6
2039 4322 6
2039 7046 10
2040 8430 1
2041 2083 10
2041 3492 4
2042 3740 9
2042 4825 3
2043 3433 1
2044 2124 7
2045 5696 1
2046 7037 4
2047 2570 7
2047 3554 5
2047 8412 5
2048 4154 7
2048 7157 10
2049 2704 6
2049 2817 5
2049 3610 10
2049 7803 9
2050 2550 2
2050 4500 2
2051 2647 3
2051 4748 3
2052 2406 2
2053 2671 8
2053 7239 6
2054 9434 3
2055 2177 10
2055 2526 1
2055 2952 6
2056 3946 9
2056 5685 3
2057 5424 7
2058 2071 2
2058 4079 10
2058 4949 6
2059 7575 6
2060 6183 8
2060 8195 7
2061 3505 6
2061 4355 5
2061 8613 1
2062 5889 8
2063 7999 4
2066 2307 7
2067 2504 10
2067 2617 7
2067 5136 1
2068 4605 5
2069 4005 8
2069 5430 4
2071 2122 7
2072 2096 8
2074 7166 8
2076 5423 6
2076 5830 5
2077 9322 4
2077 9798 10
2078 9365 9
2079 9196 10
2080 3821 7
2080 4953 9
2081 2104 6
2082 2742 1
2082 6461 3
2083 3305 6
2083 4507 1
2084 3794 5
2084 4460 6
2084 7140 3
2084 7312 10
2085 4156 10
2085 5068 6
2085 6268 7
2085 8688 7
2086 2639 5
2086 3469 2
2086 6109 1
2087 4675 8
2088 2554 8
2088 2662 7
2088 2925 5
2088 3350 6
2088 8467 5
2089 2772 7
2089 3823 8
2089 3874 7
2090 2912 4
2090 3624 6
2091 3427 3
2091 9033 10
2092 2879 1
2092 5652 5
2092 7162 2
2093 6769 3
2094 2168 7
2094 6049 3
2095 4262 2
2096 8203 6
2097 2886 8
2097 3250 7
2097 4101 1
2097 6422 4
2097 9283 10
2098 3851 5
2098 3900 1
2098 4534 3
2099 2332 7
2099 2774 9
2099 3986 10
2099 6467 9
2099 7654 7
2102 3252 3
2103 2324 2
2103 3631 5
2105 2387 8
2105 4073 7
2106 2256 10
2107 2707 8
2107 3079 3
2107 6951 3
2108 3246 4
2108 3357 7
2109 7334 1
2110 4649 4
2110 7267 3
2112 2580 4
2112 2893 7
2114 6252 9
2115 4707 3
2115 9087 5
2116 3327 9
2117 4324 4
2117 6962 10
2117 8259 10
2118 6336 10
2119 2328 6
2119 2390 5
2119 5331 2
2122 4288 6
2122 6624 3
2125 9485 3
2126 3222 6
2127 8269 5
2128 2405 4
2128 2612 5
2129 4966 8
2131 3606 4
2131 8802 2
2132 4952 2
2132 4984 4
2133 9634 3
2134 8224 10
2135 2730 4
2135 3208 10
2135 3735 2
2136 5207 9
2137 6311 10
2137 8681 7
2139 8440 8
2140 2492 2
2140 2715 4
2143 2745 9
2143 2884 5
2143 8885 9
2144 2586 5
2144 6581 2
2144 7688 1
2145 6145 10
2145 6588 2
2146 3377 2
2147 2741 1
2148 3062 4
2148 5831 2
2149 2389 4
2149 2636 6
2149 6005 8
2149 6527 1
2149 8707 5
2150 2850 6
2150 3915 9
2150 6687 5
2153 9589 1
2154 3692 9
2155 2412 10
2156 2376 7
2156 2875 5
2156 7380 8
2158 3466 5
2158 5462 1
2158 8139 1
2158 8341 7
2159 2894 3
2159 4069 1
2160 2902 3
2161 3830 2
2161 6609 10
2162 2352 5
2162 3546 9
2162 5284 7
2163 2941 9
2163 6589 8
2164 2225 10
2165 7175 5
2167 2802 2
2167 9005 9
2168 2968 5
2169 2398 8
2169 4365 7
2170 5325 4
2171 2633 6
2171 8243 10
2172 6076 2
2172 7115 7
2173 2544 1
2173 4835 8
2174 2628 7
2174 2734 3
2174 9683 1
2175 4991 8
2176 5049 9
2177 3106 10
2177 9405 7
2179 2279 4
2179 9981 9
2180 7754 7
2181 4032 3
2181 6576 7
2181 7429 6
2182 7493 2
2183 3984 4
2183 4474 4
2184 3878 6
2184 9394 4
2185 2508 1
2185 3188 3
2185 7143 1
2187 4303 1
2189 3000 2
2190 2506 9
2191 7693 8
2191 7847 3
2192 3370 5
2193 2943 2
2193 3713 7
2193 8729 1
2194 4447 4
2194 4817 1
2197 2417 6
2197 5251 7
2197 9180 5
2198 4405 4
2198 5812 1
2199 6837 6
2200 2805 1
2200 3032 2
2201 3599 2
2201 5176 4
2201 7357 5
2202 8495 3
2202 9831 9
2203 3576 7
2203 4734 9
2204 2260 8
2205 7909 8
2206 2232 4
2206 4307 1
2206 4383 9
2207 6396 3
2208 3420 7
2208 4836 9
2209 2627 8
2209 2731 8
2210 3500 6
2210 4437 8
2210 5996 4
2211 2464 7
2211 2880 4
2211 5783 10
2212 6975 1
2214 2545 10
2214 4996 10
2214 5361 4
2214 7777 1
2214 9317 7
2215 3082 8
2216 2549 10
2216 2588 3
2216 2629 4
2216 3039 3
2216 3342 8
2217 4039 3
2217 5716 2
2218 3063 6
2220 2899 9
2220 2982 3
2220 7652 10
2220 8708 4
2222 3031 8
2223 4296 6
2223 7082 3
2224 2595 5
2224 3042 9
2224 5056 5
2224 8949 5
2225 4358 4
2225 4884 6
2225 7850 8
2225 8605 2
2226 2532 5
2226 3834 8
2226 6965 5
2226 9790 8
2227 2535 5
2229 7097 10
2230 5233 10
2231 2881 9
2231 6997 6
2231 7101 3
2232 2854 3
2234 6853 3
2236 3509 10
2236 7505 3
2236 8484 10
2238 3371 5
2238 4651 10
2238 5033 2
2238 6628 9
2238 8079 6
2239 3138 8
2239 4213 6
2239 7806 10
2240 2746 3
2240 2815 3
2240 3319 8
2240 4106 4
2240 5471 8
2240 5782 2
2240 9593 10
2241 4687 4
2242 2427 6
2242 3720 7
2242 5358 2
2242 8596 3
2243 4635 6
2244 3707 9
2244 5944 7
2245 2251 5
2245 2678 6
2247 2983 5
2247 3076 3
2247 3609 10
2248 4153 8
2249 9449 10
2250 3877 10
2251 3118 6
2251 8660 9
2253 8356 10
2254 6016 7
2254 6708 1
2254 8446 10
2256 2591 7
2256 2684 3
2256 9239 6
2257 3795 2
2259 4519 8
2259 4945 5
2259 7516 7
2259 7694 1
2259 9953 6
2260 3613 1
2260 4597 1
2261 5681 7
2261 5870 3
2262 4604 8
2263 2278 8
2263 2599 8
2264 6902 4
2265 4610 8
2265 9443 7
2266 4857 10
2268 4130 1
2268 5531 4
2269 3773 4
2270 7370 4
2272 2687 3
2272 4587 9
2272 6664 3
2273 3625 2
2274 2484 1
2274 2716 1
2274 6722 4
2275 9146 4
2276 7856 10
2278 3366 1
2278 3943 8
2279 2824 7
2280 7135 5
2282 2358 1
2282 8485 9
2283 5439 2
2283 6641 2
2283 8180 4
2284 5205 9
2287 2441 6
2287 3298 2
2287 4495 10
2287 5407 8
2288 5249 6
2289 2828 9
2289 3008 9
2289 3545 10
2289 4628 5
2290 4700 4
2290 6170 9
2291 5181 4
2291 5573 4
2291 8346 3
2292 3724 9
2293 7248 7
2293 9031 8
2294 3742 9
2295 7657 1
2296 2919 2
2296 3908 2
2296 4634 4
2297 2592 1
2297 2714 4
2297 2812 4
2297 3239 5
2297 3480 2
2297 4293 2
2297 8859 4
2297 9318 4
2298 2689 1
2298 2969 8
2298 2987 4
2298 3067 2
2298 4283 4
2298 4833 2
2299 5415 7
2299 5879 2
2299 8565 6
2300 2669 10
2300 3501 10
2300 4212 4
2300 4295 10
2300 4529 3
2301 4410 1
2301 4656 4
2302 2314 7
2302 4693 5
2302 7710 8
2303 3407 1
2303 9512 3
2304 4115 1
2305 6747 7
2306 2712 3
2308 3816 7
2308 9538 9
2309 3057 8
2310 8221 6
2311 3591 3
2311 5004 6
2311 5967 9
2313 5005 6
2313 8486 6
2314 2735 1
2315 7077 9
2316 6818 8
2317 4588 2
2317 7747 6
2318 2790 9
2318 9164 2
2319 7872 2
2320 8120 1
2321 3781 1
2321 5223 3
2321 8126 5
2321 9240 7
2322 8756 1
2323 2325 4
2324 2596 1
2324 6759 8
2326 3589 7
2327 9001 9
2329 3100 6
2329 3804 9
2329 4770 9
2329 8422 1
2330 9988 3
2332 3738 4
2332 6943 3
2334 4471 2
2334 5754 8
2334 6354 7
2334 7791 5
2336 6768 1
2336 8281 1
2338 2640 4
2340 3855 2
2340 6921 5
2342 2963 4
2343 5768 9
2343 8287 4
2344 2776 5
2344 3532 5
2344 5116 8
2344 6057 1
2346 3249 10
2346 3458 4
2346 6677 6
2348 3347 2
2348 3363 6
2348 3661 4
2349 6081 3
2350 4980 1
2350 8384 1
2351 3676 2
2351 8858 8
2351 9109 4
2352 2423 6
2352 3105 8
2352 3583 9
2352 5780 10
2354 5749 2
2355 2476 6
2355 2887 7
2356 5257 8
2357 3542 8
2357 3755 8
2357 6298 5
2359 4329 3
2359 5852 8
2359 7118 10
2360 3210 10
2360 5413 1
