10000 100000
3849 5690 611
3849 7081 984
3849 7444 110
3849 8254 504
3849 9769 767
3850 4251 648
3850 4341 663
3850 5151 514
3850 5536 218
3850 5947 150
3850 6541 399
3850 6715 588
3850 7301 65
3850 7910 294
3850 8323 916
3850 8412 356
3850 9541 284
3851 4503 189
3851 4626 411
3851 5051 588
3851 5413 6
3851 6407 652
3851 6727 896
3851 7006 945
3851 7815 178
3851 7945 124
3851 8177 531
3851 8811 83
3851 8918 432
3851 9287 231
3851 9444 566
3851 9764 111
3851 9786 10
3852 4702 241
3852 5143 131
3852 5979 29
3852 6846 339
3852 7410 589
3852 7649 2
3852 7708 654
3852 7805 338
3852 8354 468
3853 3924 770
3853 5622 338
3853 5781 799
3853 6684 139
3853 7354 117
3853 7758 944
3853 8165 960
3853 8415 821
3853 8429 426
3853 8823 113
3853 8982 3
3854 4515 454
3854 4546 553
3854 4821 767
3854 5178 438
3854 6014 4
3854 6267 6
3854 6900 289
3854 7008 373
3854 7472 602
3854 7582 577
3854 7839 629
3854 7933 185
3854 7941 3
3854 7948 566
3854 8690 998
3854 9048 268
3854 9230 578
3854 9440 589
3855 4290 270
3855 4620 578
3855 5623 842
3855 5876 526
3855 6114 346
3855 6314 972
3855 7139 651
3855 7338 398
3855 7570 939
3855 9214 354
3855 9521 980
3856 4968 535
3856 5121 56
3856 5460 665
3856 5864 526
3856 6020 6
3856 7797 703
3857 4070 6
3857 4133 569
3857 4230 27
3857 5073 159
3857 5594 481
3857 5695 35
3857 6191 968
3857 6223 71
3857 6948 683
3857 6999 329
3857 7811 56
3857 8511 8
3857 8619 6
3857 8662 3
3857 9315 705
3858 4428 180
3858 4561 168
3858 4755 779
3858 4929 547
3858 5215 658
3858 5598 791
3858 5654 114
3858 5657 659
3858 6329 20
3858 6743 3
3858 7164 202
3858 8153 894
3858 9384 322
3859 4265 10
3859 4948 227
3859 5223 610
3859 5723 507
3859 6285 582
3859 6490 690
3859 7297 106
3859 7450 696
3859 7515 117
3859 8733 745
3859 8775 335
3859 9140 416
3860 4028 270
3860 4599 119
3860 5229 890
3860 5624 207
3860 5651 904
3860 5937 569
3860 6386 764
3860 7554 639
3860 7738 826
3860 8305 148
3860 8741 287
3860 9185 397
3860 9575 43
3861 4303 627
3861 4808 510
3861 4839 3
3861 5043 3
3861 5241 656
3861 5853 652
3861 6127 130
3861 7262 831
3861 7914 154
3861 8381 983
3861 9167 643
3861 9676 558
3862 3966 938
3862 5257 912
3862 5868 687
3862 7127 622
3862 7509 241
3862 7603 473
3862 7787 418
3862 7899 284
3862 8694 795
3862 8994 458
3863 4805 218
3863 5433 711
3863 5750 525
3863 7123 601
3863 8698 760
3864 4218 11
3864 5007 5
3864 5612 174
3864 6128 689
3864 6269 822
3864 6873 826
3864 8444 995
3864 9485 894
3864 9769 333
3865 3888 747
3865 3974 4
3865 4589 669
3865 5218 264
3865 6145 264
3865 6234 1
3865 6580 134
3865 6583 137
3865 7065 5
3865 8340 452
3865 8783 594
3865 9120 497
3865 9521 216
3865 9834 952
3866 4707 11
3866 5333 662
3866 5486 592
3866 6688 162
3866 6761 275
3866 7038 402
3866 7176 1
3866 7618 101
3866 9089 135
3867 4378 632
3867 5149 308
3867 5506 2
3867 5968 512
3867 6181 200
3867 8558 944
3867 9501 84
3867 9795 325
3868 3916 294
3868 3967 10
3868 5147 676
3868 5417 192
3868 5450 574
3868 5559 822
3868 7692 549
3868 8226 315
3868 8586 185
3868 9361 332
3868 9487 970
3869 5838 644
3869 9868 309
3869 9997 905
3870 4129 2
3870 5076 360
3870 5195 329
3870 5887 777
3870 6413 546
3870 6660 602
3870 6839 612
3870 6932 480
3870 7699 481
3870 8167 159
3870 9152 855
3870 9751 126
3870 9930 330
3871 5445 635
3871 5648 1
3871 5839 398
3871 5992 853
3871 6165 507
3871 6947 398
3871 7112 937
3871 7165 311
3871 7598 665
3871 8061 511
3871 8643 530
3871 8839 361
3871 8867 726
3871 9433 725
3871 9760 244
3872 4665 523
3872 5564 560
3872 6910 954
3872 8666 344
3872 8684 685
3872 8745 8
3872 9360 153
3873 4822 779
3873 5071 389
3873 5359 500
3873 5515 363
3873 6276 777
3873 6836 2
3873 6857 490
3873 6873 680
3873 7765 231
3873 7849 16
3873 8641 465
3873 9064 832
3873 9412 773
3873 9430 99
3873 9456 419
3873 9577 712
3873 9964 528
3874 3986 5
3874 4182 641
3874 4451 553
3874 4472 211
3874 5983 877
3874 6546 443
3874 6720 389
3874 8636 236
3874 9467 260
3874 9980 432
3875 4262 939
3875 4323 519
3875 4342 69
3875 4523 448
3875 5392 577
3875 5599 848
3875 6857 722
3875 6981 686
3875 7345 630
3875 7373 548
3875 7546 467
3875 8106 446
3875 8494 399
3875 9402 739
3875 9454 422
3875 9676 465
3876 5300 762
3876 6366 218
3876 7437 485
3876 8474 986
3876 8629 797
3876 8901 780
3876 9022 726
3876 9332 920
3876 9480 171
3877 4236 904
3877 4942 970
3877 5134 247
3877 5847 824
3877 6318 995
3877 7097 303
3877 7387 989
3877 8379 26
3877 8493 92
3877 9110 133
3877 9953 517
3877 9993 963
3878 3951 471
3878 5156 241
3878 5721 946
3878 5887 576
3878 6167 7
3878 6181 396
3878 6437 9
3878 6438 333
3878 6695 103
3878 7402 3
3878 7884 721
3878 8146 492
3878 8797 545
3878 9641 67
3878 9647 151
3879 3970 684
3879 4598 693
3879 4811 942
3879 5426 525
3879 5480 115
3879 5592 419
3879 5601 811
3879 6026 551
3879 6150 126
3879 6271 752
3879 6367 35
3879 7786 428
3879 8049 559
3879 8675 501
3879 9264 704
3879 9699 281
3880 4148 853
3880 4260 901
3880 4605 8
3880 4695 643
3880 5511 589
3880 5812 300
3880 6289 248
3880 6582 131
3880 6992 7
3880 8608 880
3880 8737 697
3880 8962 645
3880 9259 446
3881 4313 234
3881 4564 308
3881 5360 544
3881 5481 212
3881 6672 536
3881 7026 780
3881 7072 440
3881 7360 111
3881 7568 358
3881 8041 481
3881 8097 534
3881 9072 52
3881 9385 537
3881 9851 32
3882 4076 815
3882 4230 519
3882 4239 334
3882 4586 269
3882 4726 973
3882 5013 694
3882 5200 958
3882 5357 678
3882 6404 670
3882 6645 154
3882 6839 78
3882 8915 682
3883 4909 918
3883 5809 276
3883 6234 171
3883 7407 524
3883 8929 656
3883 9005 670
3883 9228 61
3883 9505 617
3884 4481 198
3884 4869 9
3884 4966 974
3884 5745 879
3884 6277 980
3884 6278 413
3884 6416 864
3884 6496 918
3884 6986 973
3884 7312 19
3884 7685 932
3884 7879 985
3884 8037 587
3884 8169 861
3884 8244 44
3884 8745 523
3884 8832 687
3884 9243 299
3884 9681 983
3885 5350 67
3885 5778 83
3885 5951 848
3885 7241 979
3885 7887 430
3885 9248 5
3885 9420 669
3886 5472 2
3886 5983 909
3886 6466 228
3886 7254 834
3886 8049 584
3886 8054 326
3886 8144 9
3886 8842 752
3887 5411 184
3887 5820 156
3887 7217 179
3887 7415 448
3887 7685 628
3887 8443 2
3887 9187 885
3888 4886 327
3888 5353 817
3888 5655 532
3888 6374 995
3888 6949 712
3888 8243 692
3888 8901 870
3888 9570 916
3889 5221 430
3889 5365 2
3889 5396 806
3889 6143 455
3889 6722 587
3889 7959 444
3889 8284 880
3889 8341 3
3889 8418 998
3889 8580 229
3889 9079 950
3889 9461 821
3890 4163 878
3890 4586 361
3890 4748 458
3890 4890 588
3890 4992 648
3890 5409 423
3890 5640 874
3890 5680 320
3890 6774 2
3890 6970 242
3890 7032 482
3890 7274 5
3890 7629 708
3890 8212 220
3890 8435 701
3890 9546 143
3890 9686 973
3890 9874 566
3890 9900 272
3891 4488 2
3891 4588 356
3891 4762 750
3891 5398 663
3891 6994 148
3891 7138 2
3891 7166 3
3891 7340 902
3891 8303 824
3891 9549 911
3891 9665 280
3892 4415 489
3892 4826 5
3892 6463 365
3892 7082 246
3892 7124 778
3892 7648 635
3892 7747 425
3892 8377 741
3892 8512 374
3892 8768 627
3892 9060 350
3892 9610 630
3892 9611 455
3892 9734 97
3893 4530 443
3893 4532 64
3893 4851 61
3893 5100 458
3893 5432 709
3893 5764 917
3893 6026 1
3893 7144 818
3893 8191 390
3893 9094 102
3893 9103 85
3893 9156 41
3893 9654 746
3893 9668 865
3893 9725 472
3894 4532 257
3894 5148 381
3894 5292 5
3894 5444 825
3894 5715 212
3894 5807 838
3894 5944 342
3894 6516 707
3894 6602 541
3894 6779 707
3894 7215 674
3894 7341 441
3894 8158 966
3894 9460 925
3895 4227 934
3895 4420 447
3895 4747 3
3895 4799 787
3895 4983 315
3895 5259 902
3895 5695 114
3895 5817 942
3895 5913 665
3895 6258 527
3895 6352 973
3895 6597 618
3895 7612 445
3895 8810 290
3895 9049 664
3896 4034 10
3896 4442 321
3896 4477 911
3896 5780 534
3896 5820 871
3896 6091 77
3896 6909 457
3896 7323 723
3896 7504 842
3896 8348 349
3896 8764 458
3896 9139 772
3896 9313 961
3896 9516 556
3897 4976 204
3897 5009 110
3897 5024 149
3897 5289 625
3897 5605 199
3897 5689 242
3897 5821 658
3897 6160 947
3897 6483 981
3897 6942 173
3897 7020 565
3897 7170 514
3897 7209 899
3897 7756 331
3897 8067 450
3897 8412 909
3897 8717 768
3897 9791 786
3898 4102 840
3898 4959 788
3898 5656 619
3898 5780 669
3898 7815 374
3898 9023 891
3899 5044 458
3899 5108 8
3899 5265 898
3899 6889 579
3899 7135 3
3899 7185 279
3899 7511 931
3899 8677 974
3899 8950 352
3899 9164 315
3899 9675 147
3899 9878 900
3900 3932 760
3900 4103 271
3900 4541 626
3900 6671 455
3900 8240 396
3900 8496 648
3900 8779 171
3901 4440 936
3901 4736 342
3901 5394 71
3901 5671 690
3901 6108 846
3901 6212 681
3901 6396 714
3901 6992 300
3901 7277 927
3901 8231 383
3901 8574 521
3901 9167 604
3902 4004 50
3902 4247 767
3902 4344 630
3902 5183 213
3902 7465 6
3902 7810 736
3902 8030 43
3902 8277 635
3902 8572 57
3902 8848 335
3902 9163 678
3902 9281 24
3902 9840 525
3902 9869 906
3903 4483 135
3903 5179 572
3903 6641 138
3903 7581 615
3903 8159 1
3903 8510 372
3903 8573 15
3903 9506 223
3903 9531 23
3904 4215 938
3904 4326 84
3904 4645 775
3904 5109 700
3904 5523 743
3904 5839 956
3904 5899 672
3904 5914 312
3904 6202 368
3904 6411 725
3904 6494 463
3904 8603 648
3904 8998 994
3904 9150 751
3905 3989 563
3905 4101 301
3905 4511 634
3905 6243 419
3905 6297 240
3905 6681 712
3905 7178 262
3905 7446 177
3905 7535 375
3905 7663 27
3905 7807 179
3905 9760 342
3905 9799 85
3906 4190 941
3906 4240 5
3906 4745 195
3906 4917 634
3906 4993 917
3906 5215 849
3906 5645 926
3906 5659 475
3906 6296 841
3906 6597 728
3906 7627 225
3906 7923 838
3906 8660 285
3906 8689 942
3906 8869 350
3906 8907 9
3906 9813 152
3906 9848 108
3906 9952 2
3907 4123 990
3907 4523 662
3907 4562 176
3907 5184 59
3907 5297 406
3907 5567 884
3907 6970 110
3907 7234 120
3907 8031 259
3907 8162 19
3907 8633 699
3907 9488 17
3907 9551 752
3908 4127 536
3908 5228 731
3908 5289 341
3908 5436 93
3908 5484 830
3908 5981 720
3908 6158 92
3908 6553 614
3908 7593 159
3908 8017 7
3908 8906 837
3908 9172 675
3908 9519 681
3908 9890 485
3909 4253 531
3909 4374 321
3909 4846 662
3909 5862 806
3909 6013 451
3909 6114 7
3909 6272 575
3909 6680 995
3909 7640 772
3909 7985 162
3909 9150 637
3909 9777 454
3910 4255 555
3910 4641 455
3910 5447 5
3910 5804 615
3910 6478 465
3910 7882 128
3910 8453 50
3910 8585 5
3910 8838 450
3910 9980 958
3911 3937 637
3911 5176 612
3911 5529 898
3911 5602 587
3911 7045 380
3911 7334 648
3911 7949 870
3911 8226 234
3911 8830 872
3911 9028 708
3911 9606 213
3912 4550 935
3912 6154 926
3912 6632 997
3912 7558 77
3912 8052 273
3912 8644 312
3912 9660 323
3912 9702 705
3912 9719 122
3913 8534 718
3914 4561 600
3914 4590 606
3914 5383 635
3914 5521 656
3914 5901 930
3914 6103 2
3914 6409 123
3914 6767 566
3914 8610 552
3914 9692 895
3915 4527 633
3915 4741 742
3915 5175 459
3915 5762 373
3915 5921 618
3915 8594 131
3915 9245 685
3916 4068 4
3916 4278 856
3916 4390 399
3916 5057 358
3916 5578 958
3916 6010 332
3916 6028 144
3916 6319 337
3916 6618 671
3916 7801 377
3916 8309 991
3916 9901 558
3917 4093 957
3917 5252 316
3917 6470 974
3917 6653 483
3917 7871 44
3917 7909 720
3917 8164 275
3917 8309 582
3917 9095 986
3917 9662 755
3918 4719 512
3918 5583 421
3918 5962 639
3918 6206 861
3918 6810 629
3918 8449 268
3918 8861 429
3918 8945 86
3918 9382 914
3918 9836 47
3919 4201 985
3919 4478 464
3919 4661 382
3919 5958 228
3919 6861 362
3919 7147 684
3919 7200 608
3919 7837 680
3919 8660 858
3919 8685 737
3919 8743 688
3919 9811 685
3920 5527 135
3920 6516 457
3920 6677 384
3920 7355 2
3920 7731 360
3920 7868 399
3920 7991 2
3920 8164 985
3920 8985 586
3920 9117 193
3920 9328 877
3920 9729 351
3921 4411 327
3921 4518 351
3921 5239 498
3921 5242 607
3921 6057 163
3921 6162 332
3921 6522 116
3921 6658 925
3921 7441 553
3921 7751 902
3921 8136 107
3921 8483 522
3921 9831 780
3922 4090 263
3922 5351 10
3922 6125 159
3922 6449 21
3922 6571 479
3922 6924 656
3922 7238 969
3922 7384 850
3922 7508 246
3922 7509 14
3922 7944 98
3922 8257 29
3922 8378 335
3922 8862 79
3922 8981 847
3922 9108 594
3922 9449 661
3922 9741 31
3923 4126 353
3923 5884 564
3923 5921 3
3923 6556 793
3923 7290 231
3923 7330 236
3923 7726 72
3923 8348 438
3923 8585 475
3923 9272 720
3923 9821 574
3923 9830 706
3924 4092 286
3924 4358 5
3924 5202 565
3924 5740 776
3924 5883 363
3924 7543 10
3924 7784 8
3924 8124 900
3924 9205 970
3924 9257 178
3924 9903 3
3925 3972 873
3925 4908 928
3925 6152 561
3925 6236 941
3925 6692 962
3925 6891 128
3925 7036 580
3925 7332 978
3925 7390 925
3925 8151 460
3925 8468 885
3925 8591 427
3925 8613 477
3925 8885 146
3925 9044 901
3926 4822 554
3926 4906 937
3926 5495 37
3926 6409 513
3926 6612 807
3926 7921 878
3926 9048 866
3926 9098 208
3927 4031 365
3927 4131 634
3927 4506 3
3927 4928 155
3927 5339 932
3927 5421 233
3927 5555 470
3927 6499 271
3927 6512 212
3927 7131 334
3927 7269 198
3927 7552 216
3927 8056 388
3927 8314 619
3927 8497 402
3927 9760 258
3928 5252 10
3928 5469 958
3928 5737 810
3928 5852 389
3928 6688 9
3928 7034 226
3928 7836 260
3928 8097 603
3928 8234 221
3928 8543 628
3928 9037 706
3928 9326 651
3928 9974 318
3929 4434 358
3929 5322 299
3929 6054 410
3929 6183 115
3929 7058 153
3929 7256 270
3929 7258 479
3929 7761 397
3929 8803 333
3929 9870 460
3930 4793 301
3930 5163 10
3930 5663 123
3930 7027 585
3930 7213 750
3930 7229 785
3930 8371 107
3930 9134 997
3931 4059 636
3931 4644 47
3931 8158 817
3931 8213 853
3931 8372 889
3931 8813 858
3931 9068 190
3931 9624 854
3931 9849 460
3932 4379 861
3932 5130 181
3932 5244 51
3932 5482 525
3932 5618 579
3932 5778 233
3932 5787 423
3932 7595 966
3932 7975 285
3932 8014 6
3932 8442 283
3932 8585 186
3932 8612 177
3932 8728 216
3932 9433 705
3933 6433 960
3933 7530 563
3933 8547 941
3933 9214 153
3933 9399 195
3933 9832 693
3933 9891 426
3934 4874 558
3934 5233 959
3934 5711 593
3934 6466 928
3934 6491 395
3934 6688 801
3934 6931 922
3934 6972 3
3934 7238 244
3934 7565 82
3934 7886 415
3934 7949 960
3934 9478 893
3934 9865 696
3935 4939 665
3935 5736 698
3935 6283 611
3935 7028 253
3935 8197 744
3935 9049 393
3936 3987 258
3936 4533 63
3936 4548 44
3936 4712 6
3936 6093 620
3936 6919 10
3936 7066 720
3936 7191 357
3936 8053 827
3936 8088 268
3936 8138 683
3936 8176 897
3936 8835 892
3936 9889 593
3937 4385 644
3937 4783 615
3937 5328 893
3937 5652 870
3937 5808 273
3937 6174 36
3937 6446 139
3937 7797 129
3937 8084 84
3937 8382 914
3937 8822 459
3937 8982 995
3937 9494 253
3937 9517 754
3937 9818 405
3938 4099 848
3938 4409 755
3938 4640 329
3938 4796 449
3938 5127 151
3938 5569 69
3938 5750 935
3938 6364 295
3938 6538 686
3938 7064 527
3938 8555 588
3938 8621 707
3938 8787 796
3938 9071 93
3938 9242 572
3938 9339 488
3938 9525 732
3938 9568 594
3939 4341 202
3939 4678 582
3939 6493 694
3939 7112 905
3939 7277 110
3939 7946 676
3939 8936 455
3939 9178 818
3939 9491 207
3939 9812 683
3939 9833 507
3940 4582 193
3940 4821 550
3940 4972 6
3940 5488 393
3940 6571 335
3940 6719 668
3940 7752 177
3940 8218 214
3940 8518 502
3940 8542 10
3940 8827 602
3940 9368 122
3940 9422 797
3940 9436 564
3940 9625 92
3941 4467 293
3941 4684 983
3941 5228 371
3941 6063 309
3941 6721 9
3941 6822 851
3941 7110 589
3941 8055 968
3941 9748 873
3942 4341 633
3942 4348 974
3942 4391 938
3942 5123 175
3942 5250 362
3942 5505 495
3942 5553 391
3942 5916 803
3942 6431 758
3942 6797 656
3942 7376 493
3942 8371 151
3942 9340 282
3942 9759 113
3943 4565 1
3943 5071 952
3943 6364 518
3943 7217 507
3943 7437 266
3943 7805 7
3943 8337 407
3943 9116 443
3943 9153 566
3943 9680 798
3944 4280 7
3944 5381 247
3944 5816 3
3944 7144 606
3944 7640 928
3944 9394 179
3944 9827 986
3944 9925 399
3945 4067 988
3945 4698 665
3945 5874 577
3945 6203 993
3945 6484 557
3945 7566 787
3945 7585 6
3945 8181 551
3945 8197 140
3945 8215 902
3945 9274 54
3946 4206 362
3946 4749 891
3946 5096 703
3946 5273 968
3946 5714 81
3946 5864 598
3946 6092 318
3946 6760 670
3946 6810 880
3946 6948 154
3946 6976 207
3946 8275 86
3946 8561 7
3946 8904 233
3946 8991 617
3946 9534 46
3946 9878 99
3947 4263 601
3947 4805 947
3947 4879 263
3947 4988 333
3947 5199 4
3947 5959 5
3947 6666 519
3947 6756 482
3947 7270 171
3947 7483 585
3947 7518 916
3947 8160 840
3947 8182 134
3947 8234 359
3947 8553 2
3947 9111 6
3947 9336 612
3947 9738 744
3947 9922 804
3948 3979 995
3948 5262 540
3948 5972 401
3948 6317 6
3948 7307 996
3948 7778 195
3948 8442 941
3948 9173 444
3948 9329 204
3948 9696 279
3949 4581 240
3949 6258 617
3949 6283 197
3949 6428 622
3949 7268 252
3949 8367 746
3949 9811 151
3949 9954 10
3950 4356 799
3950 5818 14
3950 7514 167
3950 7668 929
3950 8278 7
3950 8396 483
3950 9463 655
3950 9869 272
3951 4046 621
3951 5166 185
3951 5368 123
3951 5940 428
3951 6175 134
3951 6589 359
3951 6674 738
3951 6850 506
3951 6997 526
3951 7041 571
3951 8842 868
3952 5346 107
3952 6665 325
3952 7548 786
3952 9182 358
3952 9404 83
3953 3960 291
3953 4327 708
3953 4849 529
3953 4978 727
3953 5159 390
3953 5616 626
3953 6403 623
3953 6482 443
3953 6601 318
3953 7127 865
3953 7246 404
3953 7616 254
3953 7836 511
3953 8126 315
3953 8195 407
3953 8206 167
3953 8377 692
3953 8575 40
3953 9020 428
3954 4322 260
3954 4620 732
3954 5522 990
3954 5870 509
3954 6222 478
3954 6991 321
3954 8109 623
3954 8668 154
3954 9224 271
3954 9335 634
3954 9397 814
3954 9697 840
3955 5149 134
3955 5770 293
3955 6125 10
3955 6183 827
3955 6258 81
3955 6339 637
3955 7285 640
3955 7530 208
3955 8947 4
3955 9245 398
3955 9592 287
3955 9802 761
3955 9963 663
3956 4104 7
3956 4625 463
3956 4764 801
3956 5875 118
3956 6777 141
3956 6786 339
3956 6942 476
3956 7487 490
3956 8068 658
3956 9347 7
3956 9624 994
3957 4450 664
3957 5083 390
3957 5200 444
3957 5708 1
3957 7660 911
3957 8890 145
3957 9021 186
3957 9122 9
3957 9269 802
3957 9364 380
3957 9478 537
3958 4396 36
3958 4974 188
3958 5370 257
3958 6488 577
3958 6817 212
3958 7754 84
3958 7943 8
3958 8684 997
3958 9081 9
3958 9586 10
3959 3995 233
3959 4342 654
3959 5392 39
3959 5412 611
3959 6063 129
3959 6412 180
3959 7997 8
3959 9072 339
3959 9138 199
3959 9880 542
3960 4536 325
3960 4914 374
3960 6317 788
3960 6682 8
3960 7577 641
3960 7710 161
3960 8205 116
3960 8696 680
3960 9205 913
3960 9294 659
3960 9427 157
3960 9466 243
3960 9489 872
3960 9775 108
3960 9900 438
3961 4369 334
3961 4442 396
3961 4519 611
3961 4842 350
3961 5294 997
3961 5471 249
3961 5563 107
3961 5834 725
3961 5898 536
3961 6416 541
3961 6417 434
3961 6666 123
3961 7499 379
3961 7689 364
3961 9363 645
3961 9883 7
3962 4578 412
3962 6342 451
3962 6629 856
3962 7358 252
3962 7445 207
3962 7850 6
3962 7859 265
3962 7866 668
3962 9409 113
3962 9889 899
3963 4659 797
3963 4793 567
3963 4907 5
3963 5210 2
3963 6947 839
3963 8120 758
3963 8320 35
3963 8334 635
3963 9405 132
3963 9553 901
3964 3996 487
3964 4301 21
3964 4384 10
3964 5425 501
3964 5538 803
3964 5602 220
3964 5659 810
3964 6924 826
3964 7393 505
3964 7443 633
3964 7616 723
3964 7808 204
3964 7975 609
3964 8217 223
3964 9861 530
3965 4712 11
3965 4944 445
3965 5948 915
3965 7056 750
3965 7096 66
3965 7139 546
3965 9149 875
3965 9486 464
3965 9604 644
3966 4145 774
3966 5290 608
3966 5791 827
3966 5911 309
3966 5935 495
3966 6012 439
3966 6047 530
3966 6506 3
3966 6824 197
3966 7191 363
3966 7256 54
3966 8048 5
3967 4438 733
3967 4691 250
3967 5297 109
3967 6059 325
3967 6240 745
3967 6483 73
3967 7848 679
3967 9464 964
3968 4286 799
3968 4375 10
3968 7214 370
3968 7367 426
3968 7696 673
3968 7940 414
3968 8067 8
3968 8338 110
3968 8847 345
3968 9881 747
3969 4421 269
3969 6638 500
3969 6774 331
3969 7584 279
3969 7669 966
3969 7796 241
3969 8430 977
3969 8596 327
3969 8806 934
3969 9008 143
3969 9241 995
3969 9587 897
3970 4147 809
3970 4233 956
3970 4274 957
3970 4861 3
3970 5224 180
3970 6095 958
3970 6393 561
3970 6556 344
3970 7399 67
3970 7534 1
3970 7891 739
3970 8628 292
3970 9672 759
3971 5520 807
3971 5801 781
3971 6277 982
3971 7612 9
3971 7687 659
3971 7994 829
3971 8009 193
3971 8130 364
3971 8431 3
3971 9036 182
3971 9100 66
3971 9987 210
3972 4323 332
3972 4657 10
3972 4669 3
3972 4680 138
3972 5564 608
3972 6381 242
3972 6385 951
3972 6450 335
3972 7196 941
3972 7356 655
3972 7464 71
3972 7787 267
3972 9604 502
3973 4566 745
3973 5055 916
3973 5214 203
3973 5930 148
3973 6095 864
3973 7432 930
3973 8646 250
3973 8967 337
3973 8993 531
3973 9022 727
3973 9466 808
3973 9973 72
3974 5380 863
3974 6174 193
3974 6689 891
3974 7466 248
3974 7534 74
3974 7965 474
3974 8261 204
3974 8674 499
3974 8994 60
3975 4615 815
3975 5415 819
3975 5707 127
3975 7146 512
3975 7166 39
3975 7903 755
3975 8083 2
3975 8440 880
3975 8725 853
3975 9647 959
3976 4076 202
3976 5521 734
3976 6458 950
3976 6579 836
3976 6791 242
3976 7296 142
3976 7504 20
3976 7697 235
3976 8326 265
3976 8386 866
3976 8641 453
3976 9749 381
3977 4753 535
3977 4948 772
3977 5260 159
3977 5275 122
3977 5794 896
3977 6465 222
3977 7711 480
3977 7893 649
3977 8301 2
3977 9538 262
3978 4011 4
3978 4097 548
3978 5378 624
3978 5785 962
3978 8405 3
3978 8616 927
3978 9069 996
3978 9579 252
3978 9804 650
3978 9810 790
3979 4104 71
3979 5369 736
3979 5695 551
3979 6609 850
3979 7377 354
3979 7816 109
3979 8982 163
3980 4110 22
3980 4296 373
3980 4299 967
3980 4437 10
3980 4547 660
3980 5397 6
3980 5876 974
3980 6749 8
3980 6946 394
3980 7468 509
3980 9398 701
3980 9444 889
3980 9531 862
3981 4453 926
3981 4979 627
3981 5657 713
3981 5692 324
3981 5758 168
3981 5776 315
3981 5883 982
3981 6485 910
3981 6999 758
3981 7083 408
3981 7543 786
3981 7548 695
3981 7703 1
3981 7764 268
3981 8011 728
3981 8132 218
3981 8538 882
3981 8645 56
3981 8654 490
3981 8981 923
3981 9847 930
3982 4695 758
3982 5362 684
3982 5859 755
3982 6704 816
3982 6904 260
3982 7134 396
3982 7802 651
3982 8449 397
3982 8931 668
3982 9311 490
3983 4605 795
3983 4756 6
3983 4902 351
3983 5264 441
3983 7017 537
3983 7076 593
3983 7380 972
3983 7557 798
3983 8273 136
3983 8499 333
3983 8563 200
3984 4814 804
3984 6802 158
3984 7575 41
3984 7626 1
3984 7969 967
3984 8736 405
3984 8836 464
3985 5933 319
3985 6001 10
3985 6411 270
3985 6567 666
3985 7178 194
3985 8245 871
3985 8669 664
3985 9367 8
3985 9722 77
3986 4353 4
3986 4962 396
3986 5214 882
3986 6269 793
3986 6929 815
3986 7276 520
3987 4221 731
3987 4267 5
3987 5741 944
3987 7378 797
3987 7646 233
3987 8137 700
3987 8500 1
3987 8547 4
3987 8745 18
3987 9376 732
3987 9584 47
3988 5239 117
3988 6004 161
3988 7230 372
3988 7383 79
3988 7573 858
3988 7618 653
3988 7636 324
3988 7649 344
3989 4589 612
3989 4878 22
3989 5728 133
3989 6955 808
3989 7695 16
3989 7713 918
3989 8273 721
3989 8410 185
3989 8504 471
3989 9445 302
3989 9507 341
3990 4084 629
3990 4229 271
3990 4472 801
3990 5300 950
3990 5564 281
3990 6666 896
3990 6980 938
3990 8181 667
3990 8694 419
3990 8970 400
3990 9271 580
3990 9772 475
3990 9923 587
3990 9987 7
3991 5215 362
3991 5870 32
3991 6017 836
3991 6657 426
3991 7221 678
3991 7241 756
3991 7460 932
3991 7586 715
3991 7746 673
3991 7924 134
3991 9017 541
3991 9434 277
3991 9707 101
3992 4660 5
3992 5348 692
3992 5465 878
3992 7306 693
3992 7922 239
3992 7996 733
3992 8318 884
3992 8776 585
3992 9572 344
3993 4489 256
3993 8100 768
3993 8841 823
3993 9271 741
3993 9560 9
3994 4071 924
3994 4422 157
3994 4814 168
3994 4881 140
3994 5133 576
3994 5929 158
3994 6097 724
3994 6321 2
3994 6769 687
3994 7783 248
3994 8364 415
3994 8454 483
3994 8616 307
3994 8658 282
3994 8731 607
3994 8740 715
3995 4377 2
3995 5015 915
3995 5542 811
3995 5568 931
3995 5660 23
3995 5667 764
3995 6228 932
3995 6916 615
3995 7014 625
3995 7595 1
3995 7876 719
3995 7932 424
3995 7956 927
3995 8180 858
3996 4231 827
3996 4771 489
3996 5038 4
3996 5472 923
3996 5502 614
3996 5637 748
3996 6513 694
3996 6950 313
3996 8969 619
3996 9413 5
3997 4152 286
3997 4414 299
3997 4435 248
3997 5183 896
3997 5287 956
3997 5631 169
3997 8674 467
3997 9314 95
3997 9624 741
3998 4477 125
3998 4722 271
3998 5127 2
3998 5312 863
3998 5503 886
3998 5797 242
3998 5961 53
3998 6325 247
3998 6509 103
3998 6529 662
3998 6654 887
3998 6676 787
3998 6685 430
3998 6723 911
3998 7021 108
3998 7258 717
3998 9526 489
3999 4522 297
3999 4712 292
3999 4999 388
3999 5811 336
3999 6007 500
3999 6965 645
3999 6987 391
3999 9134 990
3999 9308 212
4000 4018 128
4000 4225 398
4000 4990 971
4000 5156 866
4000 5333 894
4000 5451 496
4000 5485 897
4000 6151 322
