5000 10000
934 2304 10
934 3001 586
935 2745 401
935 3253 508
935 4460 2
936 1331 9
936 3051 219
936 4286 2
937 1247 10
937 1378 8
937 2131 723
937 2164 2
937 2663 3
938 2609 4
938 3700 126
939 974 2
939 996 1
939 1452 429
939 1765 556
939 1919 2
939 2015 7
939 2193 4
939 3956 738
939 4066 911
940 1148 3
940 1939 148
940 3561 237
941 962 786
941 2430 5
941 2634 7
941 3063 5
942 971 1
942 3193 181
942 4227 9
943 1399 2
943 1488 831
943 3281 9
944 1189 8
944 4825 994
945 1070 330
945 1955 93
945 3801 10
945 4544 94
946 950 10
946 1278 9
946 4192 385
947 1371 734
947 2149 812
947 2670 604
947 2923 6
947 3889 499
947 4776 142
948 1201 5
948 4936 236
949 4455 318
950 2024 185
951 1202 9
951 1612 10
951 1747 334
951 1945 6
951 2491 290
951 3645 480
952 2505 5
952 3180 10
952 3975 10
952 4307 6
953 992 8
953 1726 499
953 1927 767
953 2097 10
953 2706 424
953 4538 9
954 1250 508
954 1602 5
954 2956 700
954 3034 715
955 1542 3
955 3085 560
955 3443 6
955 3809 2
956 995 9
956 1287 708
956 1609 5
956 1755 7
956 1774 3
956 3748 455
956 4092 1
957 1052 605
957 1087 6
957 1469 5
957 1540 7
957 1570 342
957 2630 2
957 2941 548
957 2942 6
957 3790 351
957 4027 252
958 2605 434
958 3253 783
959 4035 654
960 1186 9
960 1725 9
961 1809 844
961 1871 4
961 2498 128
962 1369 4
962 3332 127
962 4663 745
963 1405 708
963 1423 791
963 4094 5
963 4912 476
964 1003 10
964 1132 449
964 3796 632
965 996 854
965 2874 603
965 2990 4
965 3182 479
965 4523 598
965 4680 309
966 1583 2
966 1695 7
966 4565 504
967 4402 7
967 4435 880
968 1746 272
968 3329 8
969 2106 756
969 3130 5
969 4838 445
970 1016 3
970 1377 5
970 2100 27
970 2259 8
970 2978 1
970 4986 348
971 1230 646
971 1454 8
972 1539 828
972 2551 3
973 3081 187
974 1745 1
974 4856 370
975 2322 9
977 1193 190
977 1510 83
977 1931 71
977 4099 748
978 1275 7
978 1337 2
978 1523 268
979 1229 256
979 1459 613
979 4667 619
980 1117 706
980 1172 7
980 2060 9
980 3995 819
981 3359 905
981 3610 682
982 2027 6
982 2738 550
982 4964 8
983 1959 1
983 3303 3
983 3749 8
984 1776 10
984 1859 8
984 3527 457
984 3877 4
985 1107 3
985 1350 5
985 1551 174
985 2287 10
986 1438 1
986 2467 5
986 3473 8
986 3992 948
986 4393 857
986 4615 610
987 2231 5
987 3538 5
987 4353 586
988 3878 108
989 1014 5
989 2579 134
989 4742 128
990 1173 10
990 1333 8
990 1806 482
990 2043 147
990 2141 4
990 2384 5
991 1099 820
991 1713 7
992 1251 942
992 1367 5
993 1174 9
993 1698 9
994 2646 6
994 2677 198
994 2920 13
995 2864 220
996 1011 710
996 1412 9
996 1693 7
996 2043 640
996 2489 1
997 1817 437
997 4546 796
997 4983 485
998 1084 430
998 1733 935
998 3116 684
998 3562 7
999 4833 303
1000 1247 967
1000 1425 487
1000 1555 135
1000 2670 483
1000 4062 491
1000 4734 706
1001 1299 1
1001 1778 724
1002 3364 119
1002 3379 537
1002 4077 272
1003 1971 10
1003 2133 6
1004 2008 10
1004 4435 605
1005 2019 6
1005 2487 2
1006 1013 8
1006 1352 390
1006 3542 9
1006 4041 269
1006 4397 723
1006 4793 437
1007 1355 8
1008 2957 9
1009 1659 738
1009 1881 355
1009 2047 9
1009 3101 2
1009 3263 706
1009 4287 856
1010 1123 8
1010 1624 775
1010 1812 1
1010 2241 4
1010 3672 228
1011 1574 5
1011 2010 10
1011 2959 6
1011 3368 154
1012 1280 7
1012 2500 1
1013 3425 230
1014 3386 10
1014 3777 222
1015 1304 6
1015 1430 866
1015 1502 2
1015 2854 824
1015 4594 6
1015 4943 202
1016 1878 942
1016 4243 9
1017 1998 2
1018 1464 2
1018 1819 6
1018 1832 6
1018 2369 7
1018 2961 416
1018 3337 816
1018 4795 954
1019 3130 189
1019 4022 4
1020 1514 5
1020 1923 89
1020 2147 6
1020 2537 857
1020 2544 893
1021 1599 393
1021 1973 202
1021 1976 508
1021 3471 9
1021 4113 4
1022 2203 10
1022 2779 10
1022 2825 10
1023 1255 535
1023 1381 6
1023 3016 139
1023 4033 74
1023 4169 808
1024 1129 10
1024 1751 6
1024 1889 10
1024 2252 487
1024 3127 210
1024 4178 926
1025 2125 433
1025 4475 815
1025 4656 3
1025 4968 401
1026 1343 3
1026 1642 8
1026 2403 398
1026 2773 737
1027 2031 10
1027 2222 385
1028 3268 4
1028 3528 9
1028 4096 99
1029 2184 7
1029 3953 273
1030 2653 868
1030 2978 520
1030 3536 426
1030 4032 997
1031 3080 948
1031 3603 663
1032 1366 370
1032 2145 4
1032 2616 582
1032 4310 10
1033 1943 643
1034 2315 7
1034 2831 8
1034 3205 70
1035 1360 541
1035 3688 634
1035 4174 795
1037 1257 240
1037 1636 9
1037 1951 983
1037 2370 1
1037 3414 9
1038 1482 708
1038 2594 790
1038 4017 604
1039 3217 861
1040 1553 996
1040 3201 822
1040 3839 1
1041 1641 647
1041 2719 790
1042 3675 787
1043 1303 1
1043 3709 230
1044 1539 3
1044 2851 869
1045 2621 3
1045 2963 2
1045 3068 9
1046 1801 6
1046 2179 180
1047 1122 13
1047 1333 882
1047 1551 515
1047 1879 1
1047 2000 5
1048 1877 82
1048 3208 537
1048 4284 884
1048 4374 5
1049 2187 5
1050 4484 768
1051 2909 10
1051 3124 5
1051 4100 860
1051 4296 668
1051 4346 195
1051 4590 4
1052 1550 9
1052 2501 4
1052 4231 523
1052 4663 4
1052 4777 953
1053 1803 791
1053 2116 5
1054 3234 805
1055 1372 3
1055 2619 298
1055 3481 234
1055 4837 1
1056 1623 7
1056 2352 4
1056 3044 4
1057 2761 2
1057 3525 697
1057 4609 692
1057 4764 990
1058 1166 8
1058 1489 823
1058 2014 738
1058 3045 760
1058 3777 145
1058 4146 5
1058 4153 460
1059 1939 796
1059 2453 899
1060 1622 6
1060 1932 10
1060 2095 819
1060 2418 6
1060 3656 563
1060 3781 909
1061 1109 3
1061 4643 10
1062 1110 6
1062 1117 8
1062 2512 770
1062 2752 5
1063 2215 158
1063 3335 184
1063 3554 195
1063 3590 3
1063 3941 6
1064 2882 186
1064 2935 709
1064 3644 2
1064 4584 471
1065 1566 6
1065 2038 3
1065 4845 612
1066 1760 7
1066 3582 626
1067 3111 370
1067 3233 5
1068 1316 5
1068 2209 161
1068 2403 4
1068 2684 7
1068 2717 1
1068 3070 49
1068 4161 4
1069 4726 940
1070 1087 686
1070 2385 980
1070 2700 2
1070 3127 8
1070 4028 2
1070 4858 402
1071 1152 147
1071 1791 1
1071 2726 658
1071 2821 4
1071 3756 3
1072 1207 5
1072 1302 5
1072 2869 2
1072 3302 6
1072 4051 8
1073 1649 937
1073 2045 39
1073 3123 10
1073 3852 4
1073 4964 216
1074 1075 10
1074 1749 3
1075 1488 106
1075 3676 9
1075 4290 631
1075 4458 6
1076 1137 8
1076 1957 134
1076 2432 4
1076 4657 499
1077 2458 10
1077 3109 2
1078 1968 10
1078 3578 410
1079 1146 9
1079 1305 728
1079 2546 9
1079 3011 8
1079 3906 634
1079 4242 247
1079 4293 505
1079 4962 658
1080 1397 7
1080 1916 84
1080 2362 808
1080 3455 3
1080 4449 3
1081 2110 6
1081 2667 565
1081 2813 8
1081 2947 8
1081 4660 558
1082 2257 555
1082 4219 500
1083 1768 846
1084 1364 1
1086 1486 7
1086 3171 8
1086 3987 515
1087 1387 2
1087 2121 10
1087 3649 943
1088 2666 212
1088 3961 896
1089 2220 529
1089 3452 451
1089 3668 1
1089 4660 5
1090 4202 6
1091 1756 83
1091 2387 1
1091 2769 519
1091 2911 1
1092 1607 481
1092 2148 6
1092 4995 554
1093 4951 621
1094 1318 911
1094 1658 106
1094 1696 6
1094 1781 10
1094 2953 6
1094 4180 82
1095 2472 80
1095 3518 880
1096 1341 188
1096 4376 15
1096 4428 4
1096 4818 6
1097 1348 8
1097 2965 6
1097 3146 710
1097 4517 790
1098 2691 662
1098 3277 239
1099 1802 214
1099 3577 718
1100 4139 265
1100 4363 343
1101 1646 8
1101 2635 207
1101 2649 175
1101 2807 986
1102 1728 2
1103 2104 2
1103 2248 1
1103 2530 5
1103 3159 758
1103 3350 868
1103 3593 115
1103 3901 3
1103 4371 578
1104 1282 2
1104 1302 341
1104 1933 4
1104 2982 7
1104 3168 3
1105 1439 7
1105 2144 6
1105 3332 744
1106 1362 2
1106 2665 7
1106 2780 10
1107 2708 708
1108 1631 8
1108 2774 326
1108 2824 79
1108 4239 250
1109 1151 1
1109 1213 7
1109 1219 5
1109 3019 8
1110 2120 802
1110 3454 106
1110 3978 10
1110 4615 701
1110 4774 36
1111 3161 36
1112 4900 551
1113 2266 5
1113 3662 881
1113 3684 856
1113 3721 832
1114 3822 832
1115 2625 6
1115 3205 644
1115 4977 5
1116 4603 721
1118 1946 9
1118 3496 410
1119 1162 6
1119 1458 8
1119 1979 1
1119 3264 7
1120 1965 8
1121 1553 8
1121 2916 9
1121 4687 9
1122 3996 10
1122 4788 753
1122 4928 251
1123 1252 4
1123 3000 8
1124 1500 2
1124 1656 2
1124 3784 590
1124 4047 5
1124 4187 161
1125 1554 572
1126 1594 478
1126 1599 2
1126 3291 5
1126 4505 255
1128 2137 260
1129 1145 9
1129 1351 5
1129 2167 6
1129 2274 4
1129 2503 3
1129 3463 2
1129 4309 208
1129 4652 130
1131 1169 656
1131 2158 1
1131 2542 4
1131 2670 376
1131 4914 3
1132 1140 9
1132 2314 1
1132 3292 955
1132 3405 3
1133 1535 10
1133 4210 707
1133 4390 703
1134 1733 880
1134 2289 171
1134 2798 844
1135 1272 7
1135 2363 7
1135 2603 155
1135 4430 201
1136 1412 146
1136 3002 682
1137 2057 2
1137 2582 2
1137 4004 214
1138 1257 8
1138 2338 47
1138 2382 675
1138 3040 81
1139 2336 769
1139 3522 326
1140 1978 148
1140 2240 4
1140 3456 536
1141 1142 10
1141 3444 9
1141 3463 904
1142 1326 282
1143 1587 8
1143 2207 226
1144 1466 928
1144 1660 412
1144 2157 62
1145 3537 4
1145 3653 392
1146 1231 9
1146 2961 9
1146 3707 7
1146 3841 48
1147 1392 10
1147 1628 4
1147 2457 7
1147 3659 4
1147 3838 4
1147 4477 8
1148 1479 9
1148 3597 843
1148 4423 223
1150 1622 311
1150 2764 9
1151 2088 402
1151 2129 4
1151 2727 3
1151 3415 268
1152 1441 8
1152 2020 2
1152 3358 1
1153 1200 939
1153 1896 8
1153 3128 486
1153 4120 1
1153 4460 452
1155 1913 1
1155 4559 118
1157 1375 10
1157 2787 246
1157 3576 6
1157 4482 1
1158 1273 4
1158 2938 773
1159 3334 290
1159 4419 8
1159 4551 9
1160 1825 9
1160 2306 761
1160 4549 651
1161 1216 10
1161 1497 1
1161 2886 3
1161 4542 2
1162 1507 48
1162 2553 593
1162 2872 255
1162 2992 5
1162 4237 307
1163 1679 3
1163 2168 7
1163 2230 6
1163 4721 897
1164 1740 9
1164 1923 10
1164 2136 160
1164 4568 956
1164 4849 520
1165 2277 6
1165 3501 398
1165 4590 571
1166 1952 9
1167 2405 607
1167 2728 10
1167 3826 4
1168 2339 9
1168 2647 8
1168 3441 677
1168 4533 992
1170 1221 9
1170 1347 5
1170 1905 5
1170 2170 885
1170 3340 4
1171 2425 8
1171 3226 10
1171 3381 10
1172 1531 782
1172 1777 153
1172 3339 6
1173 1484 383
1173 1528 1
1173 1917 4
1173 2322 1
1173 3050 808
1173 3104 2
1173 4398 6
1174 1352 5
1174 1747 1
1174 2126 690
1174 3834 105
1174 3998 421
1176 1366 885
1176 1460 3
1176 2594 1
1176 3116 250
1176 3609 10
1176 4913 419
1177 1196 1
1177 1562 313
1177 1790 229
1177 2512 9
1177 2617 8
1177 3402 6
1177 4059 9
1177 4369 9
1178 1332 3
1178 1724 10
1178 2057 842
1179 3657 4
1180 2329 187
1180 3782 687
1181 4606 1
1181 4764 213
1182 1754 3
1182 1785 7
1182 2636 7
1182 3595 787
1182 4411 731
1183 2190 161
1183 2263 1
1183 2848 947
1183 4711 465
1184 1465 190
1184 1651 895
1184 1750 782
1184 3557 250
1185 1427 7
1185 2827 904
1186 2241 333
1186 2561 404
1186 3454 719
1187 4098 768
1187 4543 436
1188 1532 389
1188 4313 1
1188 4347 7
1188 4351 5
1189 1353 942
1189 2021 10
1189 3428 728
1190 1224 5
1190 2331 236
1190 3061 950
1191 1345 5
1191 1379 4
1191 2007 8
1191 2763 818
1192 3771 248
1193 2282 359
1193 2523 5
1194 2079 1
1194 3126 283
1194 3694 126
1195 2115 5
1195 3179 697
1195 4440 128
1196 1231 497
1196 1449 6
1196 2389 928
1196 3626 4
1196 4825 7
1197 4625 867
1198 2409 4
1198 2950 557
1198 4154 154
1198 4956 222
1199 1882 10
1199 3904 992
1199 4026 660
1200 1604 325
1200 1610 2
1200 3902 96
1201 1211 6
1201 1665 9
1202 1802 557
1202 2036 364
1203 2030 4
1203 2485 5
1203 3632 7
1203 4318 499
1204 1908 4
1204 4242 150
1204 4267 311
1204 4976 855
1205 3249 989
1205 3874 7
1205 4971 641
1206 1236 8
1206 2716 573
1206 4546 729
1206 4623 2
1207 1964 4
1207 3295 10
1207 3686 9
1208 2846 8
1208 3948 282
1208 4766 3
1209 1536 3
1209 1736 635
1209 3158 8
1210 2398 845
1210 2431 9
1210 2522 697
1211 1885 7
1211 2808 5
1211 4716 36
1212 1217 7
1212 2171 686
1212 2454 7
1212 2581 15
1212 2624 829
1212 2976 562
1213 1374 9
1213 3324 389
1214 1595 9
1214 2368 8
1214 4592 2
1215 1712 6
1215 1999 4
1215 2606 5
1215 2962 966
1215 3545 527
1216 1779 551
1216 2901 7
1216 3618 7
1216 3773 453
1216 4492 6
1217 3162 532
1218 1688 8
1218 4129 20
1218 4457 10
1219 1686 6
1219 2475 6
1219 3078 5
1220 2714 790
1220 3884 523
1220 4477 681
1221 1924 831
1221 2421 3
1222 2600 9
1222 3661 7
1223 1424 776
1223 4817 560
1224 1937 1
1225 4678 90
1226 1900 3
1226 2465 3
1227 1716 390
1227 1906 742
1228 2398 5
1228 3583 4
1229 3673 833
1230 1633 10
1230 1995 3
1230 2453 694
1230 2900 218
1230 3449 1
1230 4826 419
1231 1371 5
1231 1912 8
1231 2489 171
1231 4147 85
1232 3378 684
1233 2694 48
1234 2528 6
1234 3170 1
1234 3184 1
1234 3246 226
1235 1665 640
1235 4225 718
1236 1530 1
1236 3215 755
1237 2736 1
1237 3865 958
1238 2095 504
1238 4541 489
1239 1596 10
1239 2494 312
1239 3447 1
1240 4050 742
1240 4889 946
1241 2108 683
1241 3057 677
1242 1690 9
1242 3064 8
1242 3133 2
1243 1907 9
1243 2704 2
1243 3439 282
1244 1272 300
1244 3253 229
1244 4318 7
1245 1613 9
1245 3804 227
1245 3808 610
1246 3519 7
1246 3571 1
1247 1313 6
1247 1414 368
1247 2200 54
1247 2892 795
1248 2126 9
1248 4732 160
1250 1534 4
1250 4668 4
1250 4741 5
1250 4875 1
1251 1471 8
1251 2527 10
1251 2733 6
1252 2877 7
1253 2127 353
1253 4263 7
1253 4472 5
1253 4815 1
1254 1987 645
1254 3756 397
1255 1352 186
1255 2985 1
1255 2998 815
1255 4532 311
1255 4792 10
1256 3297 5
1257 1833 5
1257 2170 3
1258 3395 889
1258 4411 462
1259 4743 10
1260 3552 642
1260 3822 8
1260 3923 5
1261 1939 1
1261 2746 812
1261 3586 3
1261 4593 918
1262 4653 51
1263 1833 611
1263 1890 607
1263 3341 585
1263 3526 324
1263 4045 4
1264 2486 122
1264 3564 1
1264 4721 213
1265 1578 8
1265 1914 2
1265 2313 541
1265 2650 86
1266 4317 758
1266 4758 873
1267 1591 216
1267 1985 8
1267 2032 62
1267 2699 924
1267 3034 374
1267 3093 10
1268 2454 212
1268 4356 615
1268 4592 679
1269 1581 542
1269 2961 321
1269 3220 568
1270 3071 778
1270 3155 728
1270 3609 882
1270 4043 3
1271 2065 6
1271 4565 861
1272 1320 305
1272 3149 2
1272 4567 894
1273 2829 7
1273 3485 9
1273 3604 760
1274 3715 8
1274 4297 4
1275 2687 5
1276 1382 2
1276 2186 10
1276 2616 7
1276 3159 3
1276 3419 745
1276 4296 2
1277 2471 10
1277 2819 5
1277 4164 160
1277 4870 105
1278 1554 871
1278 2500 995
1278 4127 6
1279 2710 548
1279 4919 2
1280 4082 783
1280 4565 1
1281 1327 518
1281 1353 528
1281 1466 3
1281 3419 742
1281 4187 2
1282 2463 18
1282 4399 9
1282 4983 944
1283 1442 1
1283 2202 66
1283 2728 409
1284 3620 372
1285 1564 9
1285 1766 10
1285 2541 5
1285 4259 288
1286 1492 9
1286 2915 827
1286 3655 258
1286 4685 505
1286 4934 616
1287 2108 1
1287 2728 472
1287 4149 3
1287 4894 25
1288 2582 252
1289 1425 3
1289 2139 495
1290 3336 2
1290 4012 2
1291 2977 3
1291 3185 3
1292 1508 422
1292 1554 6
1292 2390 1
1293 3053 8
1294 1683 133
1294 1732 837
1294 1972 766
1294 3827 811
1294 4629 904
1295 2735 333
1296 1673 2
1296 1769 379
1296 3680 973
1296 4462 589
1296 4939 817
1297 2081 261
1298 4009 871
1299 1373 9
1299 1472 1
1299 1510 2
1299 3202 980
1300 2520 8
1300 3008 90
1301 2415 492
1301 2662 309
1301 3372 824
1301 4878 646
1302 2347 585
1303 3132 413
1304 2980 381
1307 2260 9
1307 4679 4
1307 4955 5
1308 2908 5
1308 3928 699
1309 2493 9
1309 3059 10
1310 1480 9
1310 1861 8
1310 3180 115
1310 3957 8
1311 1500 773
1311 1565 430
1311 4353 8
1312 1701 7
1312 2939 5
1312 2940 974
1312 3814 472
1312 4469 722
1313 4881 8
1314 2655 8
1314 3305 5
1314 3841 250
1314 4492 727
1315 1718 528
1316 1949 5
1316 2497 8
1316 2819 972
1316 4006 920
1316 4699 4
1317 1703 306
1317 2424 2
1317 3269 589
1317 3509 839
1318 2687 151
1318 2828 953
1318 4598 4
1319 1715 6
1319 2700 720
1319 3279 397
1320 1335 7
1320 4199 270
1321 1420 6
1321 2150 1
1321 4970 482
1322 1992 38
1322 2753 9
1322 2902 7
1322 3953 5
1323 1476 2
1323 2856 558
1323 2967 9
1323 3440 3
1324 1459 135
1324 2882 921
1324 3976 492
1324 4263 660
1325 1997 215
1325 2911 261
1325 4931 516
1326 1706 382
1326 2427 190
1326 3321 8
1326 4404 755
1327 2199 330
1327 3020 3
1327 3237 9
1327 3334 434
1327 4983 762
1328 2286 226
1328 3911 259
1328 4846 305
1329 2321 4
1329 4806 1
1330 1688 378
1330 2989 998
1330 3613 4
1330 3796 1
1331 1335 382
1331 4223 9
1331 4972 759
1332 1698 537
1332 4601 3
1333 1451 5
1333 1607 7
1333 2008 420
1333 2014 10
1334 2131 255
1336 2220 8
1336 2325 1
1336 3136 2
1336 3785 342
1336 3968 999
1337 1661 555
1337 1925 363
1338 1488 43
1338 1616 6
1339 1506 4
1339 3883 867
1339 4009 631
1340 1429 4
1340 1960 2
1340 2070 8
1340 3218 627
1341 1707 9
1341 1792 5
1341 1822 418
1342 2360 169
1342 2715 908
1342 3309 1
1343 4968 9
1344 1413 6
1344 2410 3
1344 2584 4
1344 3766 1
1344 4523 866
1345 2905 10
1346 1536 347
1346 1904 4
1346 4544 1
1346 4915 8
1348 2159 6
1348 4108 183
1349 1683 510
1349 2116 420
1349 3204 3
1349 4153 77
1349 4245 913
1350 3182 3
1351 3106 86
1351 3741 297
1352 2793 4
1352 3508 114
1352 4883 7
1353 1412 784
1353 1443 9
1353 2602 8
1353 2930 315
1353 4164 229
1353 4465 748
1354 3138 1
1354 3224 628
1354 3484 794
1355 1618 2
1355 1867 8
1355 2113 2
1355 2993 133
1355 3781 2
1356 1813 8
1356 3476 329
1357 1756 640
1358 1624 7
1358 2999 9
1358 4626 5
1359 3946 35
1360 2571 9
1360 3920 6
1360 4985 382
1361 3328 4
1361 3902 2
1362 4473 65
1363 1533 5
1363 1589 6
1363 1639 1
1363 2408 8
1363 4118 3
1363 4165 291
1363 4379 589
1363 4754 1
1364 1772 4
1364 2128 6
1364 3110 10
1364 4736 512
1365 3519 752
1366 2483 9
1366 3085 10
1366 4674 438
1366 4773 8
1367 3355 48
1367 4411 5
1367 4675 960
1368 2861 2
1368 3988 717
1368 4910 805
1369 2590 5
1369 4770 942
1370 3111 3
1370 3896 8
1370 4635 1
1370 4696 21
1371 1803 835
1371 2787 627
1371 2938 3
1372 3292 10
1373 1799 535
1373 2067 10
1373 2853 2
1373 4647 8
1374 2207 6
1374 2460 2
1374 2965 127
1374 4583 52
1375 4455 2
1376 2484 5
1376 3367 693
1377 2131 8
1377 2371 5
1377 2836 5
1377 2953 406
1377 3855 2
1378 1463 816
1378 1722 8
1378 3630 5
1378 3759 10
1378 4984 6
1379 1515 3
1379 1802 7
1379 2243 3
1379 2360 620
1379 2508 7
1379 2611 701
1379 3142 10
1379 3181 6
1380 1670 291
1380 1739 3
1380 1978 595
1380 3110 564
1380 4015 621
1380 4589 7
1381 3797 572
1382 2058 655
1382 3315 4
1382 3936 143
1383 1906 2
1383 3592 10
1383 3863 732
1384 1586 7
1384 1793 5
1384 3805 564
1384 4393 214
1385 4072 10
1386 1527 5
1386 2823 570
1386 3576 431
1387 3469 778
1387 3839 530
1387 4114 1
1388 1890 7
1388 2999 23
1389 2295 9
1389 3786 658
1389 4631 4
1390 1875 228
1390 2063 9
1391 1573 390
1391 2014 883
1391 2399 17
1391 2648 264
1391 3351 8
1391 3607 854
1392 2787 5
1392 2999 283
1393 2318 474
1393 4561 10
1394 2133 313
1394 4727 6
1395 2146 688
1395 2776 632
1396 1437 6
1396 1535 479
1396 4828 202
1397 4024 10
1399 1451 348
1399 1491 3
1399 3926 400
1399 4433 2
1399 4527 6
1399 4575 429
1399 4630 6
1400 1512 7
1400 2974 1
1401 3471 863
1401 3846 5
1401 4248 10
1401 4471 6
1401 4889 4
1402 1599 504
1402 3092 384
1402 4094 810
1402 4962 258
1403 3561 680
1403 4547 6
1404 1411 6
1404 2402 298
1404 2805 617
1405 3781 141
1405 4541 3
1406 1442 900
1406 1702 9
1406 1981 620
1407 3454 3
1408 1419 1
1408 1660 951
1409 2095 6
1409 3603 167
1410 1625 59
1411 1878 9
1411 3221 264
1411 3786 983
1412 2096 10
1412 4220 3
1413 1832 254
1413 2119 5
1414 1539 277
1414 1841 10
1414 3275 46
1415 1544 2
1416 3133 643
1417 1814 2
1417 2924 2
1417 3551 3
1417 4112 452
1417 4267 2
1418 1753 4
1418 2156 10
1418 2461 412
1418 3714 3
1418 4300 497
1419 2502 2
1419 2955 10
1419 4483 2
1420 4836 162
1421 2391 8
1421 2809 6
1421 2917 625
1422 1643 222
1422 2388 8
1422 2669 9
1422 2796 278
1422 4390 6
1422 4485 719
1423 2273 379
1423 3026 6
1424 1523 288
1424 1570 9
1424 1983 870
1424 4325 270
1425 2770 5
1426 2570 655
1426 3257 913
1426 3728 10
1426 4502 162
1427 2929 348
1427 3704 10
1427 4270 6
1428 1450 9
1428 1788 7
1428 3746 521
1429 1561 1
1429 4368 5
1430 1436 7
1430 1481 2
1430 4033 6
1431 1458 646
1431 1627 2
1431 2567 978
1432 4776 402
1433 1479 854
1433 3184 40
1433 3622 428
1434 4338 10
1434 4850 3
1434 4894 9
1435 4353 623
1436 4935 7
1437 2651 7
1437 3631 7
1437 3734 9
1438 1617 706
1438 2954 5
1439 2765 5
1440 2299 906
1440 3398 5
1440 3614 115
1441 2929 9
1441 3217 707
1441 3388 948
1441 3534 10
1442 1870 858
1442 3734 383
1442 3936 142
1442 4787 352
1443 3292 40
1443 4301 4
1443 4693 3
1443 4856 897
1444 1531 886
1444 4872 4
1445 2237 7
1445 2415 9
1445 4093 945
1445 4330 893
1445 4459 6
1446 1727 5
1446 3565 742
1446 4549 3
1446 4675 732
1447 2551 123
1448 3492 940
1449 1661 7
1449 2274 41
1449 2670 2
1449 3222 450
1450 1507 10
1451 1648 8
1451 2366 6
1451 2694 6
1451 3588 220
1452 1660 2
1452 1668 491
1452 1842 8
1452 3054 486
1452 3580 7
1452 4826 10
1453 2726 3
1453 3928 292
1454 2123 7
1454 3976 771
1455 1565 8
1455 2140 2
1455 4199 992
1455 4543 3
1456 1562 399
1456 3734 277
1456 4611 378
1457 3217 8
1458 2048 3
1458 2919 874
1458 3224 642
1458 4921 952
1459 1530 930
1459 2412 1
1459 2948 8
1459 3876 7
1460 3007 245
1460 3905 1
1461 2631 10
1462 3655 394
1464 2105 857
1465 3350 7
1465 4554 1
1466 1572 6
1466 1659 2
1466 2573 7
1466 2882 442
1466 3531 5
1466 3830 570
1467 3334 625
1467 4732 824
1468 3084 6
1469 1647 10
1469 1970 1
1470 2073 883
1470 2603 9
1470 2888 5
1470 3913 21
1471 2871 802
1472 1529 8
1472 2250 1
1472 4812 535
1473 3892 982
1474 1495 715
1475 2089 199
1476 3123 165
1476 3385 938
1477 2251 2
1477 2910 839
1477 2991 96
1477 3690 227
1477 3708 6
1477 4335 2
1477 4941 573
1477 4965 801
1478 3545 3
1479 2033 8
1479 2373 4
1479 2749 10
1479 2762 1
1479 3062 1
1479 4066 1
1479 4509 2
1479 4591 8
1480 1714 43
1480 2308 10
1480 2612 314
1480 3160 400
1480 3205 8
1480 3606 8
1480 3617 2
1481 1718 5
1481 3948 314
1482 2367 2
1482 3051 7
1482 3633 4
1482 4445 1000
1482 4985 709
1483 1544 161
1483 1934 59
1483 2013 898
1484 1794 4
1485 2826 5
1485 3188 1
1485 3441 10
1485 4117 731
1486 2145 671
1486 2413 601
1486 2635 5
1486 4038 604
1486 4330 8
1487 2348 590
1487 3308 483
1487 4238 955
1487 4444 1
1488 2376 1
1488 2557 3
1488 3245 131
1488 4130 4
1489 3277 216
1490 4334 953
1491 1918 6
1491 2515 10
1491 2743 548
1491 3355 6
1491 4316 7
1492 2065 469
1492 2388 865
1492 2897 10
1492 3450 215
1492 4786 890
1493 2024 539
1494 1826 3
1494 2490 832
1494 3193 239
1494 3821 186
1494 4301 442
1495 3812 339
1495 4277 335
1495 4431 553
1496 2839 186
1496 3255 843
1496 3675 10
1497 1526 370
1497 2035 80
1497 2199 9
1497 2469 6
1497 3062 975
1498 1942 7
1498 1985 287
1498 2672 6
1498 4250 3
1498 4440 934
1499 2042 774
1499 2368 59
1499 3050 26
1499 3884 887
1499 3946 906
1500 1813 944
1500 2380 164
1500 4510 999
1501 1644 10
1501 2226 6
1501 4804 976
1502 1571 8
1502 2380 7
1502 3407 1
1502 3664 3
1504 2350 2
1504 3045 922
1504 3229 1
1504 4022 148
1505 2087 6
1505 3697 10
1505 4413 412
1505 4779 34
1507 1700 10
1507 2440 3
1507 3469 4
1508 2738 10
1508 3009 2
1508 4060 7
1510 4516 734
1511 3860 429
1511 3894 477
1512 2025 6
1513 2341 4
1513 2815 857
1513 3285 897
1514 2031 781
1514 2195 4
1514 2403 275
1514 2987 3
1515 1672 4
1515 3386 476
1515 4813 3
1516 1744 4
1517 1953 10
1517 3691 3
1518 3596 827
1519 3262 264
1519 3288 4
1520 2347 258
1521 1891 10
1521 3054 5
1522 4093 640
1522 4169 5
1523 1873 2
1523 1931 6
1523 2011 9
1523 3936 524
1524 1600 1
1524 2034 2
1524 2211 9
1524 2426 828
1524 3767 10
1525 2894 8
1525 3906 622
1525 4285 945
1525 4922 238
1526 2506 9
1526 3716 850
1527 2250 208
1527 3989 941
1528 1976 462
1528 2018 1
1528 4485 9
1529 2061 911
1529 3697 933
1530 3954 24
1530 4262 545
1531 3858 5
1532 2897 680
1533 2514 7
1533 3280 5
1533 3411 44
1533 3611 6
1534 1909 518
1534 2980 5
1534 3321 311
1534 4701 873
1535 2533 478
1536 2864 7
